variant,input,threads,score,dfs_calls,time_sec,run
sequential,mapb10_10a.txt,1,580,79935829,8.96606,9
sequential,mapb10_10a.txt,1,580,79935829,8.96975,10
sequential,mapb10_10a.txt,1,580,79935829,8.95224,11
sequential,mapb10_10a.txt,1,580,79935829,8.96983,12
sequential,mapb10_10a.txt,1,580,79935829,8.96221,13
sequential,mapb8_8a.txt,1,490,19189,0.0026129,7
sequential,mapb8_8a.txt,1,490,19189,0.00265772,8
sequential,mapb8_8a.txt,1,490,19189,0.0026035,9
sequential,mapb8_8a.txt,1,490,19189,0.00263085,10
sequential,mapb8_8a.txt,1,490,19189,0.00260158,11
sequential,mapb8_8a.txt,1,490,19189,0.00263014,12
sequential,mapb8_8a.txt,1,490,19189,0.00263878,13
sequential,mapb8_8b.txt,1,490,2868,0.000338342,7
sequential,mapb8_8b.txt,1,490,2868,0.000334932,8
sequential,mapb8_8b.txt,1,490,2868,0.000335231,9
sequential,mapb8_8b.txt,1,490,2868,0.000335721,10
sequential,mapb8_8b.txt,1,490,2868,0.000336452,11
sequential,mapb8_8b.txt,1,490,2868,0.000334542,12
sequential,mapb8_8b.txt,1,490,2868,0.000336271,13
sequential,mapb9_9a.txt,1,509,286968,0.0430499,7
sequential,mapb9_9a.txt,1,509,286968,0.0433799,8
sequential,mapb9_9a.txt,1,509,286968,0.0428877,9
sequential,mapb9_9a.txt,1,509,286968,0.0436848,10
sequential,mapb9_9a.txt,1,509,286968,0.0427645,11
sequential,mapb9_9a.txt,1,509,286968,0.0428402,12
sequential,mapb9_9a.txt,1,509,286968,0.0428943,13
sequential,mapb9_9b.txt,1,439,1800066,0.278907,7
sequential,mapb9_9b.txt,1,439,1800066,0.274543,8
sequential,mapb9_9b.txt,1,439,1800066,0.274211,9
sequential,mapb9_9b.txt,1,439,1800066,0.279226,10
sequential,mapb9_9b.txt,1,439,1800066,0.275399,11
sequential,mapb9_9b.txt,1,439,1800066,0.275335,12
sequential,mapb9_9b.txt,1,439,1800066,0.274239,13
task_paral,mapb10_10a.txt,1,580,79935829,10.5739,7
task_paral,mapb10_10a.txt,1,580,79935829,10.5834,8
task_paral,mapb10_10a.txt,1,580,79935829,10.7629,9
task_paral,mapb10_10a.txt,1,580,79935829,10.5854,10
task_paral,mapb10_10a.txt,1,580,79935829,10.6047,11
task_paral,mapb10_10a.txt,1,580,79935829,10.6012,12
task_paral,mapb10_10a.txt,1,580,79935829,10.6368,13
task_paral,mapb10_10a.txt,2,580,42560469,7.95058,7
task_paral,mapb10_10a.txt,2,580,42551382,5.77314,8
task_paral,mapb10_10a.txt,2,580,42579276,7.33144,9
task_paral,mapb10_10a.txt,2,580,42588241,8.35184,10
task_paral,mapb10_10a.txt,2,580,42605821,8.0904,11
task_paral,mapb10_10a.txt,2,580,42583599,7.95822,12
task_paral,mapb10_10a.txt,2,580,42640680,8.1881,13
task_paral,mapb10_10a.txt,4,580,50814054,10.044,7
task_paral,mapb10_10a.txt,4,580,49592003,9.65645,8
task_paral,mapb10_10a.txt,4,580,52714324,10.3755,9
task_paral,mapb10_10a.txt,4,580,51764647,7.00617,10
task_paral,mapb10_10a.txt,4,580,51149425,10.4016,11
task_paral,mapb10_10a.txt,4,580,51486223,10.2602,12
task_paral,mapb10_10a.txt,4,580,50910334,10.3919,13
task_paral,mapb10_10a.txt,12,580,61551930,8.03581,7
task_paral,mapb10_10a.txt,12,580,57742540,5.08435,8
task_paral,mapb10_10a.txt,12,580,56946591,8.20991,9
task_paral,mapb10_10a.txt,12,580,57584055,5.4842,10
task_paral,mapb10_10a.txt,12,580,57131468,8.68556,11
task_paral,mapb10_10a.txt,12,580,57718965,5.93963,12
task_paral,mapb10_10a.txt,12,580,57752098,6.03227,13
task_paral,mapb10_10a.txt,16,580,60008825,9.43188,7
task_paral,mapb10_10a.txt,16,580,60025208,8.82725,8
task_paral,mapb10_10a.txt,16,580,60484289,8.35568,9
task_paral,mapb10_10a.txt,16,580,60295412,5.38949,10
task_paral,mapb10_10a.txt,16,580,59770413,8.15344,11
task_paral,mapb10_10a.txt,16,580,59817006,5.75714,12
task_paral,mapb10_10a.txt,16,580,59197273,8.39551,13
task_paral,mapb10_10a.txt,32,580,70192163,8.48065,7
task_paral,mapb10_10a.txt,32,580,70598957,9.83742,8
task_paral,mapb10_10a.txt,32,580,70929265,10.3787,9
task_paral,mapb10_10a.txt,32,580,69448702,10.057,10
task_paral,mapb10_10a.txt,32,580,71695122,6.26718,11
task_paral,mapb10_10a.txt,32,580,69827965,9.74712,12
task_paral,mapb10_10a.txt,32,580,71402719,10.0576,13
task_paral,mapb10_10a.txt,48,580,80568568,7.52967,7
task_paral,mapb10_10a.txt,48,580,79067317,10.7773,8
task_paral,mapb10_10a.txt,48,580,80244156,7.56364,9
task_paral,mapb10_10a.txt,48,580,79047311,11.1947,10
task_paral,mapb10_10a.txt,48,580,79723088,9.27569,11
task_paral,mapb10_10a.txt,48,580,78585127,10.829,12
task_paral,mapb10_10a.txt,48,580,79587743,7.59661,13
task_paral,mapb8_8a.txt,1,490,19189,0.00312226,7
task_paral,mapb8_8a.txt,1,490,19189,0.0031096,8
task_paral,mapb8_8a.txt,1,490,19189,0.00310582,9
task_paral,mapb8_8a.txt,1,490,19189,0.00311378,10
task_paral,mapb8_8a.txt,1,490,19189,0.00309344,11
task_paral,mapb8_8a.txt,1,490,19189,0.00311021,12
task_paral,mapb8_8a.txt,1,490,19189,0.00311597,13
task_paral,mapb8_8a.txt,2,490,31541,0.00650736,7
task_paral,mapb8_8a.txt,2,490,31259,0.00662952,8
task_paral,mapb8_8a.txt,2,490,31415,0.0065035,9
task_paral,mapb8_8a.txt,2,490,31370,0.00524426,10
task_paral,mapb8_8a.txt,2,490,31408,0.00669247,11
task_paral,mapb8_8a.txt,2,490,31360,0.00654547,12
task_paral,mapb8_8a.txt,2,490,31081,0.0065433,13
task_paral,mapb8_8a.txt,4,490,30820,0.00661567,7
task_paral,mapb8_8a.txt,4,490,31424,0.00685098,8
task_paral,mapb8_8a.txt,4,490,17942,0.00421352,9
task_paral,mapb8_8a.txt,4,490,30568,0.00612804,10
task_paral,mapb8_8a.txt,4,490,31699,0.00675949,11
task_paral,mapb8_8a.txt,4,490,20751,0.00467126,12
task_paral,mapb8_8a.txt,4,490,31370,0.00682842,13
task_paral,mapb8_8a.txt,12,490,21847,0.00416716,7
task_paral,mapb8_8a.txt,12,490,24264,0.0050834,8
task_paral,mapb8_8a.txt,12,490,25849,0.00552957,9
task_paral,mapb8_8a.txt,12,490,22748,0.00486496,10
task_paral,mapb8_8a.txt,12,490,22874,0.00517086,11
task_paral,mapb8_8a.txt,12,490,24104,0.00516397,12
task_paral,mapb8_8a.txt,12,490,23453,0.00428628,13
task_paral,mapb8_8a.txt,16,490,23416,0.00551185,7
task_paral,mapb8_8a.txt,16,490,25905,0.0057485,8
task_paral,mapb8_8a.txt,16,490,23046,0.00440784,9
task_paral,mapb8_8a.txt,16,490,24097,0.00456878,10
task_paral,mapb8_8a.txt,16,490,24365,0.00600833,11
task_paral,mapb8_8a.txt,16,490,22164,0.00511297,12
task_paral,mapb8_8a.txt,16,490,22947,0.0054652,13
task_paral,mapb8_8a.txt,32,490,23928,0.00621393,7
task_paral,mapb8_8a.txt,32,490,23706,0.00624874,8
task_paral,mapb8_8a.txt,32,490,25894,0.00674343,9
task_paral,mapb8_8a.txt,32,490,23600,0.00529833,10
task_paral,mapb8_8a.txt,32,490,25710,0.00704661,11
task_paral,mapb8_8a.txt,32,490,25862,0.00717166,12
task_paral,mapb8_8a.txt,32,490,24618,0.00676269,13
task_paral,mapb8_8a.txt,48,490,25195,0.0299235,7
task_paral,mapb8_8a.txt,48,490,24398,0.0396513,8
task_paral,mapb8_8a.txt,48,490,22936,0.00647378,9
task_paral,mapb8_8a.txt,48,490,23748,0.0395982,10
task_paral,mapb8_8a.txt,48,490,23723,0.00718513,11
task_paral,mapb8_8a.txt,48,490,24478,0.00759623,12
task_paral,mapb8_8a.txt,48,490,26100,0.00710528,13
task_paral,mapb8_8b.txt,1,490,2868,0.000430122,7
task_paral,mapb8_8b.txt,1,490,2868,0.000425772,8
task_paral,mapb8_8b.txt,1,490,2868,0.000432572,9
task_paral,mapb8_8b.txt,1,490,2868,0.000431352,10
task_paral,mapb8_8b.txt,1,490,2868,0.000428382,11
task_paral,mapb8_8b.txt,1,490,2868,0.000448653,12
task_paral,mapb8_8b.txt,1,490,2868,0.000426222,13
task_paral,mapb8_8b.txt,2,490,2868,0.000735363,7
task_paral,mapb8_8b.txt,2,490,2868,0.000796944,8
task_paral,mapb8_8b.txt,2,490,2868,0.000807184,9
task_paral,mapb8_8b.txt,2,490,2868,0.000728974,10
task_paral,mapb8_8b.txt,2,490,2868,0.000737973,11
task_paral,mapb8_8b.txt,2,490,2868,0.000750293,12
task_paral,mapb8_8b.txt,2,490,2868,0.000818854,13
task_paral,mapb8_8b.txt,4,490,2868,0.00486107,7
task_paral,mapb8_8b.txt,4,490,2868,0.000865195,8
task_paral,mapb8_8b.txt,4,490,2868,0.000880175,9
task_paral,mapb8_8b.txt,4,490,2868,0.000929365,10
task_paral,mapb8_8b.txt,4,490,2868,0.000819684,11
task_paral,mapb8_8b.txt,4,490,2868,0.000930784,12
task_paral,mapb8_8b.txt,4,490,2868,0.000862565,13
task_paral,mapb8_8b.txt,12,490,2868,0.00160588,7
task_paral,mapb8_8b.txt,12,490,2868,0.00147496,8
task_paral,mapb8_8b.txt,12,490,2868,0.00152463,9
task_paral,mapb8_8b.txt,12,490,2868,0.00147825,10
task_paral,mapb8_8b.txt,12,490,2868,0.00149352,11
task_paral,mapb8_8b.txt,12,490,2868,0.00153545,12
task_paral,mapb8_8b.txt,12,490,2868,0.00138921,13
task_paral,mapb8_8b.txt,16,490,2868,0.00172924,7
task_paral,mapb8_8b.txt,16,490,2868,0.00169286,8
task_paral,mapb8_8b.txt,16,490,2868,0.00173765,9
task_paral,mapb8_8b.txt,16,490,2868,0.0017693,10
task_paral,mapb8_8b.txt,16,490,2868,0.00186069,11
task_paral,mapb8_8b.txt,16,490,2868,0.00176111,12
task_paral,mapb8_8b.txt,16,490,2868,0.0017287,13
task_paral,mapb8_8b.txt,32,490,2868,0.0027804,7
task_paral,mapb8_8b.txt,32,490,2868,0.00289333,8
task_paral,mapb8_8b.txt,32,490,2868,0.00279333,9
task_paral,mapb8_8b.txt,32,490,2868,0.00275769,10
task_paral,mapb8_8b.txt,32,490,2868,0.00290408,11
task_paral,mapb8_8b.txt,32,490,2868,0.00275548,12
task_paral,mapb8_8b.txt,32,490,2868,0.00288054,13
task_paral,mapb8_8b.txt,48,490,2868,0.00396879,7
task_paral,mapb8_8b.txt,48,490,2868,0.00383211,8
task_paral,mapb8_8b.txt,48,490,2868,0.0038684,9
task_paral,mapb8_8b.txt,48,490,2868,0.00385286,10
task_paral,mapb8_8b.txt,48,490,2868,0.00397858,11
task_paral,mapb8_8b.txt,48,490,2868,0.0363037,12
task_paral,mapb8_8b.txt,48,490,2868,0.00398462,13
task_paral,mapb9_9a.txt,1,509,286968,0.0480979,7
task_paral,mapb9_9a.txt,1,509,286968,0.0482196,8
task_paral,mapb9_9a.txt,1,509,286968,0.047957,9
task_paral,mapb9_9a.txt,1,509,286968,0.0479481,10
task_paral,mapb9_9a.txt,1,509,286968,0.0482302,11
task_paral,mapb9_9a.txt,1,509,286968,0.0479851,12
task_paral,mapb9_9a.txt,1,509,286968,0.0482552,13
task_paral,mapb9_9a.txt,2,509,441127,0.0866015,7
task_paral,mapb9_9a.txt,2,509,426828,0.0889907,8
task_paral,mapb9_9a.txt,2,509,426716,0.0715548,9
task_paral,mapb9_9a.txt,2,509,426178,0.0854878,10
task_paral,mapb9_9a.txt,2,509,426901,0.0864879,11
task_paral,mapb9_9a.txt,2,509,441263,0.0886415,12
task_paral,mapb9_9a.txt,2,509,427265,0.0865574,13
task_paral,mapb9_9a.txt,4,509,329701,0.0655022,7
task_paral,mapb9_9a.txt,4,509,460081,0.0934783,8
task_paral,mapb9_9a.txt,4,509,453643,0.0834182,9
task_paral,mapb9_9a.txt,4,509,303528,0.0559027,10
task_paral,mapb9_9a.txt,4,509,467135,0.098781,11
task_paral,mapb9_9a.txt,4,509,467346,0.0943203,12
task_paral,mapb9_9a.txt,4,509,300453,0.0597257,13
task_paral,mapb9_9a.txt,12,509,373010,0.0604294,7
task_paral,mapb9_9a.txt,12,509,378089,0.0525581,8
task_paral,mapb9_9a.txt,12,509,361484,0.065362,9
task_paral,mapb9_9a.txt,12,509,377169,0.0584554,10
task_paral,mapb9_9a.txt,12,509,366142,0.0652954,11
task_paral,mapb9_9a.txt,12,509,392335,0.0634542,12
task_paral,mapb9_9a.txt,12,509,385654,0.0672227,13
task_paral,mapb9_9a.txt,16,509,387486,0.0641182,7
task_paral,mapb9_9a.txt,16,509,394821,0.0724569,8
task_paral,mapb9_9a.txt,16,509,379991,0.0534948,9
task_paral,mapb9_9a.txt,16,509,362353,0.065651,10
task_paral,mapb9_9a.txt,16,509,379880,0.0500584,11
task_paral,mapb9_9a.txt,16,509,384168,0.0685448,12
task_paral,mapb9_9a.txt,16,509,363724,0.0671124,13
task_paral,mapb9_9a.txt,32,509,378732,0.063494,7
task_paral,mapb9_9a.txt,32,509,379818,0.0669757,8
task_paral,mapb9_9a.txt,32,509,384357,0.0621053,9
task_paral,mapb9_9a.txt,32,509,389895,0.0688806,10
task_paral,mapb9_9a.txt,32,509,379955,0.0604317,11
task_paral,mapb9_9a.txt,32,509,355577,0.0649246,12
task_paral,mapb9_9a.txt,32,509,368573,0.0678671,13
task_paral,mapb9_9a.txt,48,509,379577,0.0538786,7
task_paral,mapb9_9a.txt,48,509,372276,0.0631557,8
task_paral,mapb9_9a.txt,48,509,377291,0.0547434,9
task_paral,mapb9_9a.txt,48,509,385091,0.0661728,10
task_paral,mapb9_9a.txt,48,509,379955,0.053177,11
task_paral,mapb9_9a.txt,48,509,372754,0.0609794,12
task_paral,mapb9_9a.txt,48,509,353404,0.0683516,13
task_paral,mapb9_9b.txt,1,439,1800066,0.304743,7
task_paral,mapb9_9b.txt,1,439,1800066,0.304776,8
task_paral,mapb9_9b.txt,1,439,1800066,0.305443,9
task_paral,mapb9_9b.txt,1,439,1800066,0.306247,10
task_paral,mapb9_9b.txt,1,439,1800066,0.306231,11
task_paral,mapb9_9b.txt,1,439,1800066,0.307206,12
task_paral,mapb9_9b.txt,1,439,1800066,0.305158,13
task_paral,mapb9_9b.txt,2,439,1902473,0.413997,7
task_paral,mapb9_9b.txt,2,439,1915777,0.425709,8
task_paral,mapb9_9b.txt,2,439,1916115,0.416781,9
task_paral,mapb9_9b.txt,2,439,1914169,0.40525,10
task_paral,mapb9_9b.txt,2,439,1915753,0.393771,11
task_paral,mapb9_9b.txt,2,439,1917723,0.320053,12
task_paral,mapb9_9b.txt,2,439,1915785,0.420333,13
task_paral,mapb9_9b.txt,4,439,1537088,0.204626,7
task_paral,mapb9_9b.txt,4,439,2348219,0.500562,8
task_paral,mapb9_9b.txt,4,439,1526189,0.312653,9
task_paral,mapb9_9b.txt,4,439,2351049,0.499681,10
task_paral,mapb9_9b.txt,4,439,1524261,0.319492,11
task_paral,mapb9_9b.txt,4,439,2397896,0.327995,12
task_paral,mapb9_9b.txt,4,439,1563186,0.329769,13
task_paral,mapb9_9b.txt,12,439,1842674,0.288469,7
task_paral,mapb9_9b.txt,12,439,1788067,0.294709,8
task_paral,mapb9_9b.txt,12,439,1788423,0.290437,9
task_paral,mapb9_9b.txt,12,439,1827028,0.211531,10
task_paral,mapb9_9b.txt,12,439,1800527,0.279668,11
task_paral,mapb9_9b.txt,12,439,1829907,0.208613,12
task_paral,mapb9_9b.txt,12,439,1841988,0.320478,13
task_paral,mapb9_9b.txt,16,439,1943662,0.314781,7
task_paral,mapb9_9b.txt,16,439,1942389,0.307917,8
task_paral,mapb9_9b.txt,16,439,1951987,0.303786,9
task_paral,mapb9_9b.txt,16,439,1985445,0.223368,10
task_paral,mapb9_9b.txt,16,439,1945389,0.31036,11
task_paral,mapb9_9b.txt,16,439,1950804,0.214054,12
task_paral,mapb9_9b.txt,16,439,1945737,0.203179,13
task_paral,mapb9_9b.txt,32,439,2537406,0.335118,7
task_paral,mapb9_9b.txt,32,439,2481434,0.374291,8
task_paral,mapb9_9b.txt,32,439,2238825,0.338515,9
task_paral,mapb9_9b.txt,32,439,2485425,0.377689,10
task_paral,mapb9_9b.txt,32,439,2511081,0.242605,11
task_paral,mapb9_9b.txt,32,439,2503255,0.368603,12
task_paral,mapb9_9b.txt,32,439,2383546,0.356522,13
task_paral,mapb9_9b.txt,48,439,2332662,0.223195,7
task_paral,mapb9_9b.txt,48,439,2210362,0.330522,8
task_paral,mapb9_9b.txt,48,439,2780368,0.400369,9
task_paral,mapb9_9b.txt,48,439,2273593,0.360969,10
task_paral,mapb9_9b.txt,48,439,2814890,0.405016,11
task_paral,mapb9_9b.txt,48,439,2316064,0.386719,12
task_paral,mapb9_9b.txt,48,439,2366160,0.249776,13
data_paral,mapb10_10a.txt,1,580,79931876,10.1917,7
data_paral,mapb10_10a.txt,1,580,79931876,10.2017,8
data_paral,mapb10_10a.txt,1,580,79931876,10.2384,9
data_paral,mapb10_10a.txt,1,580,79931876,10.1755,10
data_paral,mapb10_10a.txt,1,580,79931876,10.1865,11
data_paral,mapb10_10a.txt,1,580,79931876,10.1977,12
data_paral,mapb10_10a.txt,1,580,79931876,10.2402,13
data_paral,mapb10_10a.txt,2,580,79159346,14.5556,7
data_paral,mapb10_10a.txt,2,580,79136640,15.4807,8
data_paral,mapb10_10a.txt,2,580,78831433,15.2259,9
data_paral,mapb10_10a.txt,2,580,78862448,9.9556,10
data_paral,mapb10_10a.txt,2,580,78820797,9.98739,11
data_paral,mapb10_10a.txt,2,580,78865462,9.40119,12
data_paral,mapb10_10a.txt,2,580,79234254,14.9452,13
data_paral,mapb10_10a.txt,4,580,76760319,9.08566,7
data_paral,mapb10_10a.txt,4,580,77275474,15.5095,8
data_paral,mapb10_10a.txt,4,580,76769677,12.7272,9
data_paral,mapb10_10a.txt,4,580,76130747,15.9058,10
data_paral,mapb10_10a.txt,4,580,77229476,15.8926,11
data_paral,mapb10_10a.txt,4,580,77305009,15.6898,12
data_paral,mapb10_10a.txt,4,580,76612185,9.69489,13
data_paral,mapb10_10a.txt,12,580,76817854,8.14346,7
data_paral,mapb10_10a.txt,12,580,76905888,11.4265,8
data_paral,mapb10_10a.txt,12,580,76929440,11.5402,9
data_paral,mapb10_10a.txt,12,580,76648256,11.2876,10
data_paral,mapb10_10a.txt,12,580,77247993,11.5414,11
data_paral,mapb10_10a.txt,12,580,77135319,11.3072,12
data_paral,mapb10_10a.txt,12,580,76938946,6.13187,13
data_paral,mapb10_10a.txt,16,580,74180293,10.7229,7
data_paral,mapb10_10a.txt,16,580,74068424,10.7385,8
data_paral,mapb10_10a.txt,16,580,73898074,10.2737,9
data_paral,mapb10_10a.txt,16,580,74052717,10.4229,10
data_paral,mapb10_10a.txt,16,580,74207021,10.4716,11
data_paral,mapb10_10a.txt,16,580,74271723,10.7537,12
data_paral,mapb10_10a.txt,16,580,74329048,10.7656,13
data_paral,mapb10_10a.txt,32,580,78555440,5.60956,7
data_paral,mapb10_10a.txt,32,580,77215768,10.0493,8
data_paral,mapb10_10a.txt,32,580,77306182,9.97962,9
data_paral,mapb10_10a.txt,32,580,78571133,5.61463,10
data_paral,mapb10_10a.txt,32,580,76940289,9.88074,11
data_paral,mapb10_10a.txt,32,580,77377857,9.92941,12
data_paral,mapb10_10a.txt,32,580,78569462,7.26311,13
data_paral,mapb10_10a.txt,48,580,77739241,5.38827,7
data_paral,mapb10_10a.txt,48,580,77636531,5.42406,8
data_paral,mapb10_10a.txt,48,580,75747748,9.51754,9
data_paral,mapb10_10a.txt,48,580,77105683,9.76152,10
data_paral,mapb10_10a.txt,48,580,74762065,9.37148,11
data_paral,mapb10_10a.txt,48,580,75198009,9.54251,12
data_paral,mapb10_10a.txt,48,580,77765666,5.45769,13
data_paral,mapb8_8a.txt,1,490,19043,0.00294556,7
data_paral,mapb8_8a.txt,1,490,19043,0.00291086,8
data_paral,mapb8_8a.txt,1,490,19043,0.0029283,9
data_paral,mapb8_8a.txt,1,490,19043,0.00294763,10
data_paral,mapb8_8a.txt,1,490,19043,0.00289931,11
data_paral,mapb8_8a.txt,1,490,19043,0.00294468,12
data_paral,mapb8_8a.txt,1,490,19043,0.00290853,13
data_paral,mapb8_8a.txt,2,490,21730,0.0036196,7
data_paral,mapb8_8a.txt,2,490,21595,0.00368185,8
data_paral,mapb8_8a.txt,2,490,21679,0.00421371,9
data_paral,mapb8_8a.txt,2,490,21651,0.00434809,10
data_paral,mapb8_8a.txt,2,490,21646,0.00466649,11
data_paral,mapb8_8a.txt,2,490,21652,0.00462664,12
data_paral,mapb8_8a.txt,2,490,21725,0.00426906,13
data_paral,mapb8_8a.txt,4,490,20434,0.00482997,7
data_paral,mapb8_8a.txt,4,490,18607,0.00437765,8
data_paral,mapb8_8a.txt,4,490,20639,0.00477176,9
data_paral,mapb8_8a.txt,4,490,20298,0.00468104,10
data_paral,mapb8_8a.txt,4,490,18551,0.00298285,11
data_paral,mapb8_8a.txt,4,490,19105,0.00446196,12
data_paral,mapb8_8a.txt,4,490,18504,0.00422969,13
data_paral,mapb8_8a.txt,12,490,14830,0.00341813,7
data_paral,mapb8_8a.txt,12,490,30161,0.00569026,8
data_paral,mapb8_8a.txt,12,490,30159,0.00597794,9
data_paral,mapb8_8a.txt,12,490,29207,0.00596417,10
data_paral,mapb8_8a.txt,12,490,30844,0.0063014,11
data_paral,mapb8_8a.txt,12,490,30548,0.00616645,12
data_paral,mapb8_8a.txt,12,490,28705,0.00560026,13
data_paral,mapb8_8a.txt,16,490,31279,0.00625149,7
data_paral,mapb8_8a.txt,16,490,26842,0.0058086,8
data_paral,mapb8_8a.txt,16,490,32030,0.00620921,9
data_paral,mapb8_8a.txt,16,490,29268,0.00492412,10
data_paral,mapb8_8a.txt,16,490,31167,0.00638035,11
data_paral,mapb8_8a.txt,16,490,29836,0.00414821,12
data_paral,mapb8_8a.txt,16,490,32074,0.00645317,13
data_paral,mapb8_8a.txt,32,490,26859,0.00693182,7
data_paral,mapb8_8a.txt,32,490,27201,0.00715522,8
data_paral,mapb8_8a.txt,32,490,27073,0.00697914,9
data_paral,mapb8_8a.txt,32,490,29379,0.00720699,10
data_paral,mapb8_8a.txt,32,490,14830,0.00529782,11
data_paral,mapb8_8a.txt,32,490,32325,0.00646034,12
data_paral,mapb8_8a.txt,32,490,28271,0.00688647,13
data_paral,mapb8_8a.txt,48,490,29132,0.00836581,7
data_paral,mapb8_8a.txt,48,490,22594,0.0396137,8
data_paral,mapb8_8a.txt,48,490,23293,0.00755076,9
data_paral,mapb8_8a.txt,48,490,31087,0.00726588,10
data_paral,mapb8_8a.txt,48,490,28553,0.0081036,11
data_paral,mapb8_8a.txt,48,490,28841,0.039421,12
data_paral,mapb8_8a.txt,48,490,29598,0.00808289,13
data_paral,mapb8_8b.txt,1,490,2852,0.000414602,7
data_paral,mapb8_8b.txt,1,490,2852,0.000437722,8
data_paral,mapb8_8b.txt,1,490,2852,0.000450272,9
data_paral,mapb8_8b.txt,1,490,2852,0.000414972,10
data_paral,mapb8_8b.txt,1,490,2852,0.000416962,11
data_paral,mapb8_8b.txt,1,490,2852,0.000416392,12
data_paral,mapb8_8b.txt,1,490,2852,0.000415672,13
data_paral,mapb8_8b.txt,2,490,2852,0.000652333,7
data_paral,mapb8_8b.txt,2,490,2852,0.000770764,8
data_paral,mapb8_8b.txt,2,490,2852,0.000759974,9
data_paral,mapb8_8b.txt,2,490,2852,0.000632333,10
data_paral,mapb8_8b.txt,2,490,2852,0.000749084,11
data_paral,mapb8_8b.txt,2,490,2852,0.000754484,12
data_paral,mapb8_8b.txt,2,490,2852,0.000716754,13
data_paral,mapb8_8b.txt,4,490,2852,0.000844094,7
data_paral,mapb8_8b.txt,4,490,2852,0.000914015,8
data_paral,mapb8_8b.txt,4,490,2852,0.000866295,9
data_paral,mapb8_8b.txt,4,490,2852,0.000854364,10
data_paral,mapb8_8b.txt,4,490,2852,0.000895414,11
data_paral,mapb8_8b.txt,4,490,2852,0.000876334,12
data_paral,mapb8_8b.txt,4,490,2852,0.000796394,13
data_paral,mapb8_8b.txt,12,490,2852,0.00137148,7
data_paral,mapb8_8b.txt,12,490,2852,0.00139993,8
data_paral,mapb8_8b.txt,12,490,2852,0.00136827,9
data_paral,mapb8_8b.txt,12,490,2852,0.00137699,10
data_paral,mapb8_8b.txt,12,490,2852,0.0013967,11
data_paral,mapb8_8b.txt,12,490,2852,0.00139824,12
data_paral,mapb8_8b.txt,12,490,2852,0.00143498,13
data_paral,mapb8_8b.txt,16,490,2852,0.00161456,7
data_paral,mapb8_8b.txt,16,490,2852,0.00158556,8
data_paral,mapb8_8b.txt,16,490,2852,0.00168736,9
data_paral,mapb8_8b.txt,16,490,2852,0.00168782,10
data_paral,mapb8_8b.txt,16,490,2852,0.00161595,11
data_paral,mapb8_8b.txt,16,490,2852,0.0016595,12
data_paral,mapb8_8b.txt,16,490,2852,0.00173202,13
data_paral,mapb8_8b.txt,32,490,2852,0.00291025,7
data_paral,mapb8_8b.txt,32,490,2852,0.00271027,8
data_paral,mapb8_8b.txt,32,490,2852,0.00273751,9
data_paral,mapb8_8b.txt,32,490,2852,0.00272892,10
data_paral,mapb8_8b.txt,32,490,2852,0.00283512,11
data_paral,mapb8_8b.txt,32,490,2852,0.0102681,12
data_paral,mapb8_8b.txt,32,490,2852,0.00276494,13
data_paral,mapb8_8b.txt,48,490,2852,0.00389725,7
data_paral,mapb8_8b.txt,48,490,2852,0.00403636,8
data_paral,mapb8_8b.txt,48,490,2852,0.036486,9
data_paral,mapb8_8b.txt,48,490,2852,0.00386849,10
data_paral,mapb8_8b.txt,48,490,2852,0.00371034,11
data_paral,mapb8_8b.txt,48,490,2852,0.0359327,12
data_paral,mapb8_8b.txt,48,490,2852,0.00379354,13
data_paral,mapb9_9a.txt,1,509,286690,0.0461751,7
data_paral,mapb9_9a.txt,1,509,286690,0.046137,8
data_paral,mapb9_9a.txt,1,509,286690,0.0462516,9
data_paral,mapb9_9a.txt,1,509,286690,0.0463331,10
data_paral,mapb9_9a.txt,1,509,286690,0.0463948,11
data_paral,mapb9_9a.txt,1,509,286690,0.0462149,12
data_paral,mapb9_9a.txt,1,509,286690,0.0462308,13
data_paral,mapb9_9a.txt,2,509,310393,0.0644699,7
data_paral,mapb9_9a.txt,2,509,319132,0.0508691,8
data_paral,mapb9_9a.txt,2,509,318659,0.0668028,9
data_paral,mapb9_9a.txt,2,509,318800,0.0695605,10
data_paral,mapb9_9a.txt,2,509,317928,0.0685202,11
data_paral,mapb9_9a.txt,2,509,319440,0.0607243,12
data_paral,mapb9_9a.txt,2,509,318658,0.0686933,13
data_paral,mapb9_9a.txt,4,509,332686,0.0745154,7
data_paral,mapb9_9a.txt,4,509,332109,0.0734819,8
data_paral,mapb9_9a.txt,4,509,309482,0.0431595,9
data_paral,mapb9_9a.txt,4,509,332968,0.0755901,10
data_paral,mapb9_9a.txt,4,509,332676,0.0747768,11
data_paral,mapb9_9a.txt,4,509,299157,0.0673611,12
data_paral,mapb9_9a.txt,4,509,302719,0.0682776,13
data_paral,mapb9_9a.txt,12,509,492862,0.0839623,7
data_paral,mapb9_9a.txt,12,509,501025,0.0455086,8
data_paral,mapb9_9a.txt,12,509,493759,0.0841947,9
data_paral,mapb9_9a.txt,12,509,494507,0.0844122,10
data_paral,mapb9_9a.txt,12,509,495404,0.0842384,11
data_paral,mapb9_9a.txt,12,509,495740,0.0871535,12
